,intensity,mfcc_mean,mfcc_max,sc_mean,sc_std,sc_min,sc_max,sc_kur,sc_skew,stft_mean,stft_std,stft_min,stft_kur,kur,skew,emotion_positivity,length,zero_crossings_rate,vocal_channel,emotion,emotional_intensity,statement,repetition,actor,sex,channels,frame_width
1184,0.4434166235343661,-1.32466969503261,-1.9016919535144154,-1.3365016341735096,-0.05472784359758036,-1.0864538516615585,0.1768388998958937,1.2112895600981097,1.3039848180876727,-2.0208978970141787,0.7366772901519748,-0.47041362832390726,2.026141684347003,-0.8395218803695688,-0.46516509977953174,1.5893607992414307,1.0796543425514311,-0.8884279854816344,song,happy,normal,1,1st,,F,1,2
1187,1.9845835501919218,1.6693571491221113,-1.9630267999697866,-0.8674433538401429,-3.0750666746654622,1.921171241052505,-0.4247984375273992,6.2810394050759415,1.7420363325032804,-0.8250597611470961,-1.0967542764045572,-0.395061765181429,2.1204677124756195,0.464911929568463,0.32587430821601204,-0.8432938073378378,0.2438127971513298,2.7626064594411943,speech,fearful,strong,1,1st,,F,1,2
1188,0.4039041070965202,-0.5437571833653362,-0.5293313514235939,1.537226315116379,-0.004085350727022176,0.6786948784850235,0.24513441171145556,-0.546553187634446,-0.9423006884704033,0.3539773201283767,0.12182764301738273,-0.41344526281180116,-0.6070207811412107,-0.038116932036429234,0.5635865701916407,1.5893607992414307,-0.7608687404195927,1.019470894720054,speech,surprised,strong,0,2nd,,F,1,2
1189,-0.2644900942941792,-1.7312730898408621,-1.44106072121591,-0.4166892431950023,0.6279724297470678,-1.0864538516615585,0.17132486451084253,-0.350886994284526,0.4103969028385658,-1.3696575383005503,1.5022118797220052,-0.47041362832390726,-0.45068877111662886,-0.7701864557314266,0.7061175613191657,-0.8432938073378378,1.246822651631451,-1.2929788122081738,song,sad,normal,1,1st,,F,1,2
1191,-1.5430971005729532,-1.6509133216678695,-0.43388769721605613,-0.8494265711023526,0.8395255638041708,-1.0864538516615585,2.661054983568448,0.08820284001407595,0.5615035002672085,-1.0060810497485586,1.2544783638726806,-0.47041362832390726,-0.6767458425977575,-0.4036438169856662,-0.8627017149287681,0.37303349595179647,-0.035358279012305226,-0.8734051840758223,speech,calm,strong,1,2nd,,F,1,2
1194,0.5152704309706946,-0.3668546414543872,-1.2001299541878139,-0.004684272448684345,-0.8961576999885811,1.1520923094791748,-0.582416617783453,0.11470083050268379,0.22184831091036886,-0.05466659854992254,1.6484703197063468,-0.42559389408162995,-1.544780302597012,-0.584568095015652,-0.7291628104637494,1.5893607992414307,0.8004832663877961,0.013251879705808758,song,happy,strong,0,1st,8.0,F,1,2
1195,0.09411002781589145,0.3795463644815881,0.9342958530051689,0.1320911337417977,-0.7286420639653701,0.4681693828708156,-0.5953281421455078,-0.36110465590096874,-0.7933484610866418,0.9899495663031923,0.3613809015568781,-0.31237119261973434,-0.559834602395058,-0.7011322486942934,-0.506348495993956,-0.8432938073378378,-0.8728715075032066,-0.5710882371680417,speech,angry,normal,0,2nd,,F,1,2
1196,-1.0244190111336002,-1.6346924320168512,0.9484968292388671,-0.8220006669304999,0.9322827786822783,-1.0864538516615585,0.17809636142449073,-0.5578446911970959,0.16685360116281556,-1.0932171496623588,1.244027425664785,-0.47041362832390726,-0.7447115697365908,0.9375870540566036,0.4279894522486151,0.37303349595179647,-0.7608687404195927,-0.8192073332894771,speech,neutral,normal,0,1st,24.0,F,1,2
1197,-1.231424925026916,-1.6379677242141821,-0.18362770659524374,1.1992424127695172,0.5564354422832032,-1.0864538516615585,0.16873658771800706,-0.5281902141319821,-1.7360045713785417,-0.36060364201494965,-0.04741486715050087,-0.47041362832390726,0.0007113057028788764,-0.0029479491930943405,-0.4429308719495754,0.37303349595179647,-0.6488659733359788,0.5489673507398155,speech,calm,normal,0,2nd,24.0,F,1,2
1198,0.2934440376942754,0.42754034569084387,0.5420303313366809,-1.0495527899419779,-1.8199844178723055,0.9695461282942169,-0.7101029640551029,2.0688907808761807,1.2788768360843308,-0.7001129888028553,-0.01668136738357655,-0.400812609234416,0.4023148259258639,-0.5162577634510709,-0.7230238034790754,-0.8432938073378378,-0.5385348893431657,0.6131412715949575,speech,fearful,normal,0,1st,8.0,F,1,2
1199,-0.24613265789943217,-1.862223580364298,-1.7275778605679557,-0.29453366608027864,0.4023172061358777,-1.0864538516615585,0.16919991535492115,-0.23659861541024432,0.5526655131503649,-1.3621374955050363,1.596816010664557,-0.47041362832390726,-0.3003723789721401,-1.1405496938873256,0.524596824622537,-0.8432938073378378,2.027498655035145,-0.8576661841386464,song,sad,strong,0,1st,,F,1,2
1200,0.031243946179810536,-0.7303564821430233,0.3274662666201632,1.2970351032115564,0.40783900283043467,0.4712319025723877,0.12374317100543199,-0.6838651413533111,-1.0387798461978168,0.6948528900104449,-0.26370469065258767,-0.3712766848766709,-0.31974535471286597,-0.08171282934057202,0.8993475672873621,1.5893607992414307,-0.8728715075032066,0.1967994834475851,speech,surprised,normal,1,2nd,22.0,F,1,2
1201,-1.5538614829078639,-1.8541233351004185,-0.2149073204528649,2.194175231293782,2.126157081689161,-1.0864538516615585,1.1380303108636625,-1.053078141593443,-1.3895181725242125,1.0703932812749921,0.7964394909089159,-0.47041362832390726,-0.7859670869390053,-0.6569994199475154,-1.3666852198375898,0.37303349595179647,-1.0400398165832263,-1.5972228593578761,speech,neutral,normal,0,1st,18.0,F,1,2
1202,-1.680365919357579,-2.3065924773131594,-0.374921218783624,0.29332551546287394,1.5305884761716355,-1.0864538516615585,0.17890580367242756,-0.9114476036844873,-1.090652291166503,-0.8703462522306806,1.3207202304645596,-0.47041362832390726,-1.0250366010277812,1.3621057800212224,-1.237928921176765,-0.8432938073378378,-0.2593638131795322,0.3953876400088132,speech,fearful,normal,0,1st,,F,1,2
1204,-0.9617173157007821,-0.9923370421872285,0.12076278344477975,1.8627806071669184,1.9466658894266289,-1.0864538516615585,0.2622420159416455,-1.0516286087943851,-1.0487678323081078,1.1489053099404578,0.24150897689646775,-0.47041362832390726,-0.22831967776933484,-0.7142814846924805,-1.9219234883751044,0.37303349595179647,-0.9832025914960197,-1.4831184906436203,speech,calm,normal,0,2nd,18.0,F,1,2
1205,0.9778010328190244,-0.3408625717616588,-1.3413827004018233,-1.5324156280052628,-0.5274880182708134,-1.0864538516615585,0.16873668226372024,1.440695160211357,1.1078280841712185,-1.710217844570432,1.1890085372007493,-0.47041362832390726,0.7158678474695067,-0.23109148374599334,0.8300299360441227,1.5893607992414307,0.01980726298410207,-0.34045267901111304,song,happy,strong,0,1st,,F,1,2
1206,0.10924368459992051,-0.039642841045924866,0.7267811162711743,1.5475505495028055,0.4860080817251355,-1.0864538516615585,0.17520051815441887,-0.5993686769325164,-1.119218845080787,0.456777247783679,-0.03048384237746601,-0.47041362832390726,-0.3905398481445568,0.39275376689581865,-0.28241629592786194,1.5893607992414307,-0.5385348893431657,1.379218954643317,speech,surprised,strong,1,2nd,2.0,F,1,2
1207,-0.12336968194461172,-1.0578150895263174,-0.8686988328486865,0.40921870581076314,0.6312610619594352,-1.0864538516615585,0.36746798756764226,-0.33984601254802466,-0.3601400243528469,-0.9967905873138212,1.4449580724270392,-0.47041362832390726,-0.8177379520212087,-0.9686812875834913,0.9481966809719446,1.5893607992414307,0.07497280498050787,0.18797034801277404,,happy,normal,0,1st,,F,1,2
1208,1.5738112582674773,0.8032859194932982,-0.6334579959481399,1.6259891588946824,0.7166093281426699,-1.0864538516615585,0.22696069637077385,-0.6938171003715492,-0.7427478100083698,0.5276958094610925,0.10301048475054773,-0.47041362832390726,-0.5672757028969153,0.6889761839627011,1.1883326235545077,-0.8432938073378378,0.5213121902241625,2.043247558680391,speech,angry,strong,0,2nd,,F,1,2
1209,0.8324664016968679,-0.17369444663731382,-1.825284100565802,0.6928136398396554,1.0138011920944434,-1.0864538516615585,0.16936123467856692,-0.2811773452986054,-0.6238758041815532,-0.9272466089109069,1.372852909745576,-0.47041362832390726,-0.7816625436165747,0.5787455226153584,0.775065679408612,-0.8432938073378378,-0.9832025914960197,1.8861856926554124,,fearful,strong,0,1st,,F,1,2
1212,-0.3314525882045481,0.26257465338004904,-0.12232017118902441,0.7420554058022982,-0.06981571085846447,1.2451669563931476,-1.3293741047087666,-0.9605786441948867,-1.1542325382440315,0.3998183698410829,0.2965085117712281,-0.3482770259076691,-0.8172899175562992,-0.748154225149642,-0.8867241989466813,0.37303349595179647,-0.4265321222595519,1.7880200761908747,speech,calm,strong,0,2nd,10.0,F,1,2
1213,-1.1334470971712722,-1.5989728946893986,-0.09894383642825538,0.5769081941428335,0.9600099449008409,-1.0864538516615585,0.2722250748564882,-0.5745391590235677,-0.5493197248656981,0.0022567789167432296,0.8424677956948304,-0.47041362832390726,-0.8759863601124411,-0.5649745152006281,-0.8815945632762906,0.37303349595179647,-0.0921955040995118,-0.11367198152529168,speech,calm,strong,0,2nd,4.0,F,1,2
1215,0.6903313531393128,-0.5833256541694962,-1.9737800447450462,-1.2054636688881029,-0.7931694104710809,-1.0864538516615585,0.1496041084189795,0.7186095036910309,0.2007340306933674,-1.7918198685862348,0.32275997270044254,-0.47041362832390726,1.9152950435792533,-0.5725052828895111,-0.0488203542498183,-0.8432938073378378,0.2438127971513298,0.7746790047913883,,sad,strong,1,1st,,F,1,2
1216,0.18174022005653168,0.3147574040095575,-0.5276626847866753,0.8468925874233255,-0.6210749920147076,0.865175492205963,-1.3480925164174837,-0.7334976536527558,-1.3986746971611306,0.2594752955261732,-0.03839861893008128,-0.403650673487023,-0.42301888740101073,-0.434356083721785,-0.1617867605668016,0.37303349595179647,-0.9280370494996132,1.8305709722932202,,neutral,normal,1,1st,10.0,F,1,2
1218,-1.155242735954194,-1.5811270243294315,0.3064371434358069,-0.18781687085995336,1.3563517911847986,-1.0864538516615585,2.4167258349912943,-0.18464046651625637,0.033670376896955505,-0.8030680038615393,1.445067041549254,-0.47041362832390726,-1.0585955429634029,0.43982873703380027,0.28050790812546555,0.37303349595179647,-1.3192108927468607,-0.9404333790482051,speech,neutral,normal,1,1st,4.0,F,1,2
1223,-0.11000162464314638,-0.47333963403677554,-0.024759333678211738,0.3275494809734015,1.105251146814646,-1.0864538516615585,0.1687364883059704,-0.6074881187851102,-0.7166858360870842,-0.38261563336016646,1.5110871833248862,-0.47041362832390726,-1.3922148384569024,0.32678960895865683,0.9123051311860476,-0.8432938073378378,-0.6488659733359788,0.3036382670880555,speech,angry,normal,1,2nd,14.0,F,1,2
1224,-0.11800158034720115,-0.6487633515944436,1.1425853003446869,0.8070691718347595,0.8852384409122768,-1.0864538516615585,0.1701378180869858,-0.7816570492035743,-1.1716001269720626,-0.023339064228952544,0.7467470467972152,-0.47041362832390726,-0.9041577026698006,0.16129746912274007,0.6507551508173907,1.5893607992414307,-0.9280370494996132,1.0784219423749823,speech,surprised,normal,0,2nd,,F,1,2
1225,0.7344885738412246,0.23587847768555315,-0.6029650172386288,-0.3012863939639247,0.2447349138754015,-1.0864538516615585,0.2508895196501373,0.5115094411818475,0.5409522144234339,-0.9137111134567446,1.153281811401164,-0.47041362832390726,-0.5143520183700145,-0.015220094936885835,0.26399976950777865,1.5893607992414307,-0.1473610460959191,0.07789595471081878,song,happy,strong,1,1st,,F,1,2
1226,-0.273793226745642,0.5865219215682855,1.7379861743162528,0.9004171975753792,0.5357802719822741,0.7142805598773587,-0.3109294029336579,-0.9243102746098072,-1.2179587697143268,1.2492719404691153,-1.2630373703343432,3.3512973053322974,-0.019322963967176483,1.3371624963319022,2.4826596718211325,0.37303349595179647,-0.4265321222595519,-0.43244720346050275,speech,neutral,normal,1,1st,21.0,M,1,2
1227,-0.6184377322969863,0.1412612915168991,0.2825495919944322,0.5253259988330928,-0.12875255531186575,0.6060879163682827,0.10026442932464175,-0.04664967229722021,-0.021264879977720023,0.2986632167958585,-0.4854732628399902,-0.13249205655795657,-0.35982617831474906,-0.2913374538267736,-1.012830683967768,-0.8432938073378378,-0.6488659733359788,-0.33599234119263116,,fearful,normal,1,1st,,M,1,2
1229,-0.579963794625942,0.6471738950098772,1.7776218152263856,0.368933412679836,0.7677461728847796,0.20954621595383366,0.18387298155212783,-0.7478370488355751,-0.4209083332478151,1.1032627236392665,-1.8389560104539158,1.3201464724609902,0.5155175679772737,0.7589190336104493,1.858530278814208,0.37303349595179647,-0.1473610460959191,-0.07516185288587234,speech,calm,normal,1,2nd,21.0,M,1,2
1230,0.4618563846764876,0.9201995715517117,-0.5779092452863459,-0.21307457665417504,-0.18057786690445266,0.5360636299147187,0.18060996711024369,0.057665846488612164,0.6677065411044046,-0.28412737784293,0.08570501009808433,0.07532539082817959,-0.4674013479038094,3.2165207060297427,0.5060412957599676,1.5893607992414307,0.46614664822775675,-0.220213524482202,song,happy,strong,1,1st,,M,1,2
1231,0.6842159923330837,0.5502706620389247,0.7004367243941139,-0.8950271925312208,0.31645356713766587,0.4546658891821702,0.12419025753415254,0.16532852290094974,0.9951185930960033,-0.4595397124094497,0.23802070279495158,-0.10785305203197487,-0.46351222906949496,-1.0678813470042698,0.5105130143376023,-0.8432938073378378,1.134819884547837,-1.0682016180396918,song,sad,strong,1,1st,21.0,M,1,2
1233,-1.9925481366505793,-0.3072100708691918,0.7499616577359103,0.4439049574340623,-0.7519945500985707,0.8199730728033796,0.12145159507374514,-0.33606495123420577,-1.4464487396539205,1.0902378049959223,-2.652716378652849,3.0349466769393985,0.8068912915130988,1.1252100382970638,-2.3968322228100067,0.37303349595179647,-1.2623736676596533,0.4202498388148461,speech,calm,normal,1,2nd,9.0,M,1,2
1234,-2.0092637751908615,0.7114710348617619,1.6356082062627622,-1.2738291569142903,-0.9745123050677615,0.36193622951853205,-1.7135185482019513,0.07456186242236286,0.8239616698343458,2.3675740078537286,-3.3777030950430884,3.1305028075047607,2.558739705541948,0.14243841384574618,-0.6602936289453676,0.37303349595179647,-1.3743764347432672,-1.7930951886498354,speech,neutral,normal,1,1st,9.0,M,1,2
1235,-1.9439726851397927,-0.5338405194665268,2.099170183399139,-1.5638038407446844,0.47940566542952257,-1.0864538516615585,0.1687367086809048,0.43635437561354284,0.9311741716356202,0.23725102829757777,1.088618524525712,-0.47041362832390726,-0.87097686197276,-0.18139589265018313,-1.0245324860667553,0.37303349595179647,-0.7608687404195927,-1.6245974630092417,speech,calm,strong,0,2nd,,M,1,2
1237,0.2643308956860679,0.5971379839788783,0.9335738411846305,-0.8494343651299513,0.387204930147021,0.32897558502144236,-0.21227892870930304,-0.13244424853387324,0.6897929942047865,-0.27145843325515945,0.4726724544857346,-0.3311953005443597,-0.8290469749904733,-1.113451701770058,0.13811226617017752,-0.8432938073378378,0.91248603347141,-0.6891889095563392,song,sad,normal,0,1st,21.0,M,1,2
1238,0.3059262792408764,0.5657861006910385,-0.183468456252301,0.34420964353900596,0.8926047741230272,-1.0864538516615585,0.2632828252248519,-0.5513077366042703,0.33519668408239733,0.08667267000764386,0.29521476640128824,-0.47041362832390726,-0.945344028891482,-0.47049692780525815,-0.8068272044242363,1.5893607992414307,0.6333149573077764,-0.38853476523155284,song,happy,normal,0,1st,19.0,M,1,2
1239,-0.6952902762157064,0.6368615777862924,1.8912430882892153,0.32402489223901615,0.6672025623436436,0.39667046763892577,3.095305124075295,-0.298920471526099,0.07110886335995527,0.6196735442492007,-1.65513267441917,2.775492024117422,0.20807273272795812,-0.4713270114144675,0.46211108427797254,0.37303349595179647,-0.2025265880923249,1.3922777047383692,speech,calm,strong,0,2nd,21.0,M,1,2
1241,1.0977532498519567,0.8031964771836178,-1.631553750400272,0.43937583438662065,-0.6275137297844933,0.525122963402397,1.3357184627906653,-0.05313180548226846,0.4387314339872746,0.5475712295006668,0.9363895022503766,-0.4298140499704722,-1.1788363751743982,1.9843284314230059,-1.0253320692587093,-0.8432938073378378,-0.8728715075032066,0.429303388576171,speech,fearful,strong,0,1st,19.0,M,1,2
1242,0.48445046165093575,0.20125197469895137,0.07381393596454447,0.20623214309472415,1.293645166464631,-1.0864538516615585,0.2547603766775442,-0.5683516971066871,0.2145202647028079,-0.007572612244744008,0.8211119513915044,-0.47041362832390726,-1.1517516876575056,-0.9310909129402183,1.1107370592400403,-0.8432938073378378,0.29897833914773564,-1.461312202333748,,sad,strong,0,1st,,M,1,2
1244,-0.5926291185288853,0.6192882935129697,1.8457355718114081,0.36404750173421346,-0.2890363348961038,0.8265636388614853,-0.4838073288066639,-0.5321207370440927,-1.2676738028430945,1.902403880855859,-1.5984880844561289,4.308132828024767,1.283398206515999,1.052665519691638,-1.178369454001794,0.37303349595179647,-1.0952053585796335,-0.49470836313256394,speech,neutral,normal,0,1st,15.0,M,1,2
1247,0.3527004909589306,1.1241914766538448,0.710856081976924,-1.1985073576989975,-1.0930221881457425,0.6851189213507167,-1.4289483891994108,0.00997428937546355,0.5648345661314544,-0.011254120644539284,0.19840180190030604,0.18555208145278893,-0.6488517429924403,0.03627633143905395,-0.33230402810266013,-0.8432938073378378,0.18697557206412174,0.2734363416641268,song,sad,strong,0,1st,15.0,M,1,2
1250,-0.4245000031561007,0.612266511787614,0.7174842043422436,0.3094284320591655,0.3798340683031178,0.9518293189378755,0.16301452546176567,-0.6434854354739896,-0.19345072851971074,0.3826377145972924,-1.2078173728339427,0.958080258417578,0.08254722861956298,-0.1970169794084545,-0.2681321144167977,-0.8432938073378378,0.5213121902241625,0.47600865411121407,speech,angry,normal,0,2nd,5.0,M,1,2
1251,-0.23407399622708625,0.418169078131512,-0.07914832640770743,0.7598035352916253,-0.22782908105814417,0.7868595734825139,0.003654431340878323,-0.2999915502310014,-0.7754101041112226,1.5137475782605152,-1.2324822601728993,1.2141663229020345,0.42928082942124407,-0.44763944049434445,-0.41609163046507586,-0.8432938073378378,-1.5415447438232874,-0.044999639801518165,speech,fearful,normal,0,1st,11.0,M,1,2
1252,0.32000854219642666,0.9700982928746299,-0.2605740872736136,0.35496531887577615,-0.16081050549104098,0.7158228073086199,0.49584089199455,-0.754105826897392,-0.8247393016471851,1.193424845349508,-0.34610217625594064,0.6156951165827694,-0.28421466063869494,0.49543894210671474,-0.6392503997011652,-0.8432938073378378,-0.5937004313395723,-0.26564758492784374,speech,angry,normal,0,2nd,11.0,M,1,2
1253,-1.2967160150779846,-0.4080303838385113,0.9414659650642232,1.8061143622866715,0.6794169117056412,0.8004658030355063,0.1633859837704858,-0.6481322304575091,-1.9345078650508076,1.588139249639431,-2.678163403436593,4.783057519989755,1.855533913692317,0.9012771268278184,-0.7821626094737626,-0.8432938073378378,-1.598381968910494,-0.5300365462001351,,fearful,normal,0,1st,,M,1,2
1254,-0.5308075400563452,0.08138807141823504,0.3169807470591255,0.7249924089679486,0.7088643929234006,-1.0864538516615585,0.26163243374651185,-0.2402273207358366,-0.33385049487570606,0.7541343229807083,-0.47080576655159606,-0.47041362832390726,0.05446954984700863,-0.008306828932636139,0.04350641876641725,1.5893607992414307,-0.9280370494996132,-0.2997434469544641,speech,surprised,normal,1,2nd,7.0,M,1,2
1258,1.879308827910297,1.9950585177445488,-0.27290329498374194,-0.24998147775898824,-1.134095565279331,1.2020897071392938,-0.3840915174137524,1.4275250530793946,1.4852932479474696,0.4702390767212364,0.1109189503501399,-0.27447279493033,-0.5367409539110991,-0.3750665164332704,-0.12261887516707576,-0.8432938073378378,-0.2025265880923249,-0.3766014733523139,speech,angry,strong,1,2nd,11.0,M,1,2
1259,0.9805632085603634,0.7026328345014754,-0.5176364524465881,-0.45374167593083836,-2.0855855669806687,1.4434721262857972,-1.787361772628378,0.5907196543472515,-0.006665304800361193,0.41832938421700333,0.2032906868429675,-0.1583387612183717,-0.6120225615298813,-0.15489763653153085,-0.3718697141817922,-0.8432938073378378,-1.4295419767396738,-0.6600016965571407,speech,fearful,strong,1,1st,,M,1,2
1261,1.0193598551086172,1.1231197381010118,-0.048099894811217896,-0.4636558679177053,-2.078850507137855,1.7321597808421063,-1.6413407449378257,0.8272566531829286,0.07680530813381146,0.23298030892696786,-0.9478683763111857,0.25575352950345404,0.29443017984720515,0.18403083593593067,-0.5330100521244489,-0.8432938073378378,-1.4863792018268809,-0.1458965952754184,,fearful,strong,1,1st,,M,1,2
1262,-0.7581986471382538,0.09378984169577358,0.5119512496537548,0.5082916834115297,1.031994470681704,0.46561965425374596,0.28189569730779596,-0.8333369427072129,-0.33034172949408996,0.838919515950911,-0.28203632626677017,0.1833710435149585,-0.3890054514303336,-0.6600944936955987,-2.3584888600149476,1.5893607992414307,-0.2025265880923249,-0.30623656538213456,song,happy,normal,1,1st,,M,1,2
1263,0.02194081372834773,0.21467459780426615,0.08307969021768193,1.9456444217340514,0.9302708804632341,0.4532989826735275,0.25713424837595145,-0.8363380222960366,-1.4317358473333135,1.5628884759662585,-1.279709646033391,0.32812307244547984,1.2620691713328178,0.3329787476579647,0.5298635010619873,1.5893607992414307,-1.3192108927468607,0.05054287903170977,,surprised,strong,0,2nd,,M,1,2
1264,-0.2162471485663611,0.8355573324911825,2.0673778142102566,-0.9089963473573649,-0.5899751714638385,0.46203408880133795,0.5232403449921736,0.07900644688012332,0.38658238876222867,0.32906119599281264,-0.3399288020077744,0.0354181060025418,-0.48383819582012155,-0.17730412434151058,-0.45302148100303535,-0.8432938073378378,0.07497280498050787,-0.8836119205283695,song,sad,normal,1,1st,,M,1,2
1266,-1.6561768240337966,-0.6687782540056979,0.9447706020116114,1.5404165047264393,1.6472987912917993,-1.0864538516615585,0.2805771431604438,-0.9967884880160736,-0.7483481035393568,1.5686376144744127,-2.4982002670015837,-0.47041362832390726,0.9874551252363652,0.6304881699548022,1.6113271174588466,0.37303349595179647,-0.1473610460959191,-1.184097922484885,speech,calm,strong,1,2nd,,M,1,2
1267,-0.1987241824702765,-0.25799146976574505,0.36693919522337526,-0.016414188950974955,1.9562425868634208,-1.0864538516615585,0.2615167398467588,-0.6950924843635242,0.3045165444205644,-0.08160334192469673,0.725720634241746,-0.47041362832390726,-1.058772232907728,-0.9360971687461139,0.4479518295372911,-0.8432938073378378,0.5781494153113692,-2.2594660545499563,song,sad,normal,1,1st,1.0,M,1,2
1268,0.32000854219642666,0.9705647827153422,0.8488068838821938,-0.780967653929375,-1.3173026599466144,0.8193351013554596,-0.6524912898852423,1.4497814868473142,0.7530515154691059,-0.01924754350646811,-0.7289569829228906,0.3153500251253158,0.17247710186193413,0.07500466292108084,0.44412490849502384,-0.8432938073378378,-0.0921955040995118,-0.25413675894388427,song,fearful,strong,0,1st,,M,1,2
1270,0.7108555992342296,1.0027606517073058,0.20130229806862293,0.5548082454491519,-0.3248616373531105,1.6674160838864716,0.2437982275168597,-0.5351217845123271,-0.6687743144910344,0.23220790096090943,-1.1050237285171267,1.0011174410949595,0.022402037772933717,0.4430891229776539,-0.09584605215575925,-0.8432938073378378,1.1916571096350435,0.6138577499234351,song,angry,strong,0,2nd,,M,1,2
1271,0.02194081372834773,0.5602187092042887,-0.5031085129483944,0.024745104171905622,0.37880164700823965,-1.0864538516615585,0.17020584595167776,-0.6566029875949095,0.13520043946899704,0.05401671514708643,0.4358741288626574,-0.47041362832390726,-0.9666887274649386,-0.5340535666262346,-0.7961009651558039,0.37303349595179647,1.1916571096350435,-0.49395708813723704,song,calm,strong,0,2nd,19.0,M,1,2
1273,-1.5324442682484545,-0.02690302815435811,1.0199329172538285,0.8621233354186003,0.5400293599040445,0.7623686014631033,-0.04135305030354972,-0.7779678832702531,-1.1986428806289064,0.7875277911415641,-0.6694240801258233,2.4845985043317627,-0.8229860066675808,0.5200483207516194,-1.4837318299839477,-0.8432938073378378,-1.5415447438232874,-0.3438772118219198,speech,sad,normal,0,1st,19.0,M,1,2
1274,0.2789905255039537,0.7520065586081761,2.0549205138329794,0.2919881322913759,0.36489081997919814,0.6087339841996452,0.16001181079408344,-0.31401773505646235,-0.09467550874554642,0.31996665256687773,-0.7024800106056149,2.1880897732656814,-0.542651605642867,0.41261247667054024,2.0572982953132057,1.5893607992414307,-0.6488659733359788,-0.07988652776805498,speech,happy,normal,0,1st,,M,1,2
1275,-0.5348152999860875,-0.22084870130004994,-0.1163725170765201,0.9445157124442971,-0.08410232319243097,1.0913561824853895,0.12911032446566775,-0.47242434350901197,-0.8336980879225329,0.2812510209053014,-0.4018173732036347,-0.34793006942678334,-0.2889322803294911,1.0097594583949099,-0.96998152232359,-0.8432938073378378,-0.2593638131795322,0.908895134437216,,disgust,normal,0,2nd,19.0,M,1,2
1278,0.7846443317660903,0.7949868388191781,0.15918442898697366,-0.12774484739345326,0.3128188562900388,0.4547759672564748,-0.12341368652292263,-0.3420209048861706,0.2313410220812947,0.0111505568525199,0.06683189471443714,0.08965618038594124,-0.6467808382794954,-0.6768377772067177,0.6813575332103496,-0.8432938073378378,0.3541438811441429,-0.4720771283440626,song,fearful,normal,1,1st,,M,1,2
1280,0.8710270273234303,1.0260248430378882,1.6973173294903152,0.2049170934006133,-0.027344126079996332,0.43296580780935756,-0.03965455109407129,0.03766937878662901,-0.06375802348899824,0.41110970210350706,-0.6797988661672287,-0.18732416500213006,-0.09819875311749768,-0.29315328861514706,0.9055627844673693,1.5893607992414307,-0.48169766425595917,0.004689836752885985,speech,happy,strong,1,1st,21.0,M,1,2
1281,0.3287129897996811,1.0783936516048274,-0.12672071206646882,-0.6468320234664593,0.033502640267586245,0.2638991789064848,0.14278280011163202,0.49870591739572356,1.1671070566211532,1.1856281896306198,-0.012700418215977359,0.5384156652029871,-0.5261811312133183,0.4744023169578531,-1.9344689138898308,-0.8432938073378378,-0.1473610460959191,-0.7070384340561189,speech,sad,strong,1,1st,19.0,M,1,2
1286,-0.6766836303361246,0.26300729412611984,0.5302381127056531,-0.7036528156994291,-0.9986786256267876,1.0476607122401487,-0.09967163540267023,0.6204042195740679,0.49049981187179975,-0.06295190075149587,-0.6675459405058541,-0.2203303209944871,0.09954317693990651,-0.4963512973134317,-1.8676591453613198,-0.8432938073378378,0.01980726298410207,-0.43857455026963804,song,fearful,normal,1,1st,,M,1,2
1288,-1.4125428002382192,-0.060760641110376865,-0.04563497645958661,1.5753008666938473,-0.16409132240121171,1.199687611113653,0.1972886169833389,-0.42817619911721605,-0.9459919366598719,1.928732390820497,-2.28865432790104,2.5769624654602055,1.1889096499226237,6.972031786795247,-2.9222778615213514,-0.8432938073378378,0.01980726298410207,1.0587137126082586,speech,disgust,normal,1,2nd,5.0,M,1,2
1289,-1.4909037024964749,0.19472649691753421,-0.6211603305764689,1.1059797035689436,-0.6124633614792077,1.6242382965939866,-0.6753343986168657,-0.6407446784423957,-1.4652057577861095,1.713028833503675,-1.4047132169627925,2.4834159240619176,0.6139495368546338,0.22817286708108744,-0.862875792255089,-0.8432938073378378,-1.2623736676596533,-0.30907692239859613,speech,sad,normal,1,1st,11.0,M,1,2
1291,-2.4690958685431776,-0.6822071537643236,1.1015233302760266,1.5922131048767507,0.6458618062074852,0.9316874183649184,0.25425462783085373,-0.7468455955446086,-1.5757219034577155,2.6595829908747834,-3.7735984343088207,4.406065716099455,3.6391199078582592,0.9222084153679972,-2.4455700089872057,-0.8432938073378378,-1.3743764347432672,-0.8513582794311255,speech,sad,normal,1,1st,,M,1,2
1292,-0.5228385922437023,0.14084949822646708,0.9815181956395885,-2.354256827568057,-0.5891054618569083,-1.0864538516615585,-0.13898719050673597,2.1245529401104815,2.415846478474455,-1.3492252575532115,-0.11327975948174045,-0.47041362832390726,1.867179280235383,-0.8842940995580908,-0.8948175227819871,0.37303349595179647,3.4785195778497213,-1.3372121119452531,song,calm,strong,1,2nd,5.0,M,1,2
